"Protein","Protein.Description","pident","UniprotID"
"XP_020625639.1","anoctamin-7-like [Orbicella faveolata]",50.182,"Q14AT5"
"XP_020625640.1","glutathione gamma-glutamylcysteinyltransferase-like [Orbicella faveolata]",44.578,"Q10075"
"XP_020625645.1","histamine N-methyltransferase-like [Orbicella faveolata]",30.272,"U3NEE3"
"XP_020625650.1","tetratricopeptide repeat protein 36 homolog [Orbicella faveolata]",62.434,"A7RL75"
"XP_020625652.1","calcyphosin-2-like [Orbicella faveolata]",39.462,"Q9BXY5"
"XP_020625661.1","sulfatase-modifying factor 2-like [Orbicella faveolata]",53.401,"Q58CP2"
"XP_020625665.1","polyhomeotic-like protein 1 isoform X1 [Orbicella faveolata]",35.374,"P78364"
"XP_020625668.1","tRNA wybutosine-synthesizing protein 5-like [Orbicella faveolata]",22.993,"P0C872"
"XP_020625669.1","LMBR1 domain-containing protein 2-like [Orbicella faveolata]",46.552,"Q7ZYA0"
"XP_020625670.1","calcium homeostasis endoplasmic reticulum protein-like [Orbicella faveolata]",35.577,"Q8IWX8"
"XP_020625671.1","glutaryl-CoA dehydrogenase, mitochondrial-like [Orbicella faveolata]",69.725,"Q2KHZ9"
"XP_020625672.1","epidermal growth factor receptor substrate 15-like 1 isoform X1 [Orbicella faveolata]",44.272,"Q9UBC2"
"XP_020625678.1","cullin-associated NEDD8-dissociated protein 1-like [Orbicella faveolata]",82.209,"P97536"
"XP_020625679.1","DNA-binding protein RFX2-like [Orbicella faveolata]",55.864,"P48380"
"XP_020625690.1","MAP kinase-interacting serine/threonine-protein kinase 1-like [Orbicella faveolata]",57.713,"Q66JF3"
"XP_020625692.1","putative hydroxypyruvate isomerase [Orbicella faveolata]",41.887,"Q7T3H9"
"XP_020625695.1","serine palmitoyltransferase 1-like [Orbicella faveolata]",58.19,"O54695"
"XP_020625696.1","zinc finger Ran-binding domain-containing protein 2-like isoform X1 [Orbicella faveolata]",59.091,"Q19QU3"
"XP_020625700.1","cytochrome c-type heme lyase-like [Orbicella faveolata]",53.521,"P53702"
"XP_020625701.1","ER membrane protein complex subunit 1-like [Orbicella faveolata]",40.415,"Q5ZL00"
"XP_020625702.1","nucleoporin NDC1-like [Orbicella faveolata]",32.938,"Q7SZC5"
"XP_020625703.1","probable ATP-dependent RNA helicase DDX41 [Orbicella faveolata]",76.46,"Q9UJV9"
"XP_020625711.1","ABC transporter F family member 4-like [Orbicella faveolata]",33.708,"O35601"
"XP_020625713.1","cullin-associated NEDD8-dissociated protein 1-like [Orbicella faveolata]",54.976,"Q5R6L5"
"XP_020625723.1","uncharacterized protein LOC110063116 [Orbicella faveolata]",29.63,"B4F753"
"XP_020625724.1","LOW QUALITY PROTEIN: DNA replication complex GINS protein PSF1-like [Orbicella faveolata]",53.266,"Q7ZT47"
"XP_020625734.1","protein O-mannosyl-transferase 2-like isoform X1 [Orbicella faveolata]",50.626,"Q9UKY4"
"XP_020625737.1","putative histone-lysine N-methyltransferase PRDM6 [Orbicella faveolata]",38.137,"Q3UZD5"
"XP_020625738.1","peptidyl-prolyl cis-trans isomerase E-like [Orbicella faveolata]",70.847,"A4FV72"
"XP_020625739.1","uncharacterized protein LOC110063132 [Orbicella faveolata]",59.259,"Q9PQY2"
"XP_020625742.1","protein groucho-1-like [Orbicella faveolata]",62.363,"Q04724"
"XP_020625751.1","LOW QUALITY PROTEIN: peptidyl-glycine alpha-amidating monooxygenase-like [Orbicella faveolata]",39.477,"P08478"
"XP_020625761.1","uncharacterized protein LOC110063148 [Orbicella faveolata]",31.081,"Q7KV14"
"XP_020625763.1","putative E3 ubiquitin-protein ligase UBR7 [Orbicella faveolata]",39.806,"Q8BU04"
"XP_020625768.1","monoacylglycerol lipase ABHD12-like [Orbicella faveolata]",41.317,"Q08C93"
"XP_020625769.1","uncharacterized protein LOC110063156 [Orbicella faveolata]",39.32,"P81439"
"XP_020625774.1","spermine synthase-like [Orbicella faveolata]",49.524,"Q3SZA5"
"XP_020625778.1","inner nuclear membrane protein Man1-like [Orbicella faveolata]",46.296,"Q9Y2U8"
"XP_020625787.1","ER membrane protein complex subunit 3-like [Orbicella faveolata]",55.639,"Q7SXW4"
"XP_020625790.1","voltage-dependent calcium channel subunit alpha-2/delta-2-like [Orbicella faveolata]",33.744,"Q9NY47"
"XP_020625796.1","poly [ADP-ribose] polymerase 2-like [Orbicella faveolata]",61.736,"O88554"
"XP_020625797.1","patched domain-containing protein 3-like [Orbicella faveolata]",24.229,"Q0EEE2"
"XP_020625798.1","ATP-binding cassette sub-family A member 1-like [Orbicella faveolata]",46.218,"P41233"
"XP_020625799.1","proteoglycan 4-like, partial [Orbicella faveolata]",25.217,"O94854"
"XP_020625814.1","peroxidasin-like [Orbicella faveolata]",31.83,"Q3UQ28"
"XP_020625815.1","uncharacterized protein LOC110063194 [Orbicella faveolata]",27.907,"A7YWC8"
"XP_020625818.1","uncharacterized protein LOC110063195 [Orbicella faveolata]",22.222,"P27833"
"XP_020625822.1","bone morphogenetic protein 1-like isoform X1 [Orbicella faveolata]",26.959,"Q9WVM6"
"XP_020625835.1","chymotrypsinogen B-like [Orbicella faveolata]",37.059,"P00767"
"XP_020625839.1","sulfotransferase 1C2A-like isoform X1 [Orbicella faveolata]",36.858,"Q9WUW9"
"XP_020625842.1","laminin subunit alpha-1-like isoform X1 [Orbicella faveolata]",22.325,"P25391"
"XP_020625846.1","uncharacterized protein LOC110063227 isoform X1 [Orbicella faveolata]",35,"P18503"
"XP_020625848.1","multiple C2 and transmembrane domain-containing protein 1-like isoform X1 [Orbicella faveolata]",42.077,"E9PV86"
"XP_020625850.1","T-complex protein 1 subunit gamma-like [Orbicella faveolata]",74.122,"Q3T0K2"
"XP_020625864.1","histone deacetylase complex subunit SAP18-like [Orbicella faveolata]",61.783,"Q3T022"
"XP_020625866.1","ras GTPase-activating-like protein IQGAP1 [Orbicella faveolata]",53.721,"P46940"
"XP_020625868.1","AP-3 complex subunit beta-1-like [Orbicella faveolata]",58.952,"Q7YRF1"
"XP_020625872.1","HAUS augmin-like complex subunit 1 [Orbicella faveolata]",30.515,"Q2TBK4"
"XP_020625873.1","imidazole glycerol phosphate synthase hisHF, chloroplastic-like [Orbicella faveolata]",55.655,"Q9SZ30"
"XP_020625874.1","ATP synthase subunit alpha, mitochondrial-like [Orbicella faveolata]",81.703,"Q5R546"
"XP_020625877.1","laminin subunit beta-1-like, partial [Orbicella faveolata]",33.892,"Q1LVF0"
"XP_020625881.1","paraplegin-like [Orbicella faveolata]",59.325,"Q3ULF4"
"XP_020625885.1","COMM domain-containing protein 10-like [Orbicella faveolata]",53.061,"Q9Y6G5"
"XP_020625895.1","uncharacterized protein LOC110063277 isoform X1 [Orbicella faveolata]",21.158,"Q9HCG7"
"XP_020625898.1","peptidyl-prolyl cis-trans isomerase B-like [Orbicella faveolata]",67.47,"P24369"
"XP_020625899.1","semaphorin-2A-like isoform X1 [Orbicella faveolata]",31.068,"Q17330"
"XP_020625903.1","glutathione S-transferase theta-2B-like [Orbicella faveolata]",31.132,"P0CG30"
"XP_020625913.1","alpha-endosulfine-like [Orbicella faveolata]",42.727,"Q6NVR1"
"XP_020625914.1","sulfotransferase 1C2A-like isoform X1 [Orbicella faveolata]",37.987,"Q9WUW9"
"XP_020625919.1","peptidyl-prolyl cis-trans isomerase B-like [Orbicella faveolata]",78.857,"P24367"
"XP_020625920.1","peptidyl-prolyl cis-trans isomerase B-like [Orbicella faveolata]",72.727,"P80311"
"XP_020625923.1","RNA-binding protein Musashi homolog 2-like [Orbicella faveolata]",41.017,"Q61474"
"XP_020625927.1","vacuolar protein sorting-associated protein 33B-like [Orbicella faveolata]",46.523,"Q58EN8"
"XP_020625928.1","coiled-coil domain-containing protein 124-like [Orbicella faveolata]",53.241,"Q6PHE8"
"XP_020625930.1","uncharacterized protein LOC110063302 [Orbicella faveolata]",46.875,"Q14318"
"XP_020625932.1","glycosylated lysosomal membrane protein A-like [Orbicella faveolata]",28.61,"A8WH34"
"XP_020625933.1","sorting nexin-27-like [Orbicella faveolata]",52.121,"Q3UHD6"
"XP_020625935.1","CREB-regulated transcription coactivator 1-like [Orbicella faveolata]",39.338,"Q68ED7"
"XP_020625939.1","small nuclear ribonucleoprotein Sm D1-like [Orbicella faveolata]",87.5,"P62314"
"XP_020625945.1","SCO-spondin-like isoform X1 [Orbicella faveolata]",47.953,"Q96RW7"
"XP_020625955.1","peptidyl-prolyl cis-trans isomerase FKBP8-like isoform X1 [Orbicella faveolata]",42.154,"O35465"
"XP_020625956.1","peptidyl-prolyl cis-trans isomerase FKBP8-like isoform X2 [Orbicella faveolata]",42.679,"O35465"
"XP_020625957.1","40S ribosomal protein S15-like [Orbicella faveolata]",77.083,"P34737"
"XP_020625958.1","uncharacterized protein LOC110063325 [Orbicella faveolata]",21.803,"P58710"
"XP_020625960.1","nuclear cap-binding protein subunit 1-like isoform X1 [Orbicella faveolata]",50.496,"C0H906"
"XP_020625962.1","nuclear cap-binding protein subunit 1-like isoform X3 [Orbicella faveolata]",50.683,"C0H906"
"XP_020625963.1","uncharacterized protein LOC110063330 [Orbicella faveolata]",44.348,"B0C431"
"XP_020625967.1","cyclin-dependent kinase 12-like [Orbicella faveolata]",37,"Q8IYD9"
"XP_020625970.1","pygopus homolog 1-like [Orbicella faveolata]",40.876,"Q9Y3Y4"
"XP_020626001.1","probable low-specificity L-threonine aldolase 1, partial [Orbicella faveolata]",60,"Q8RXU4"
"XP_020626002.1","uncharacterized protein LOC110063370 [Orbicella faveolata]",32.8,"Q08CS6"
"XP_020626003.1","40S ribosomal protein S9 [Orbicella faveolata]",91.473,"B4PEU8"
"XP_020626008.1","serrate RNA effector molecule homolog isoform X1 [Orbicella faveolata]",49.402,"Q9BXP5"
"XP_020626015.1","uncharacterized protein LOC110063382 [Orbicella faveolata]",30.357,"D3ZVM4"
"XP_020626020.1","sorting nexin-32-like [Orbicella faveolata]",25.661,"Q80ZJ7"
"XP_020626024.1","uncharacterized protein LOC110063391 isoform X1 [Orbicella faveolata]",24.354,"Q8KHV6"
"XP_020626028.1","phosphate carrier protein, mitochondrial-like [Orbicella faveolata]",73.011,"Q8VEM8"
"XP_020626031.1","low-density lipoprotein receptor-related protein 4-like isoform X1 [Orbicella faveolata]",40.406,"O88572"
"XP_020626036.1","low-density lipoprotein receptor-related protein 6-like [Orbicella faveolata]",40.473,"Q9QYP1"
"XP_020626048.1","endonuclease 8-like 1 isoform X1 [Orbicella faveolata]",41.5,"Q8K4Q6"
"XP_020626057.1","probable cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG4 [Orbicella faveolata]",50.279,"Q8GW29"
"XP_020626058.1","fukutin-related protein-like [Orbicella faveolata]",25.946,"Q8CG64"
"XP_020626064.1","tetratricopeptide repeat protein 30A-like [Orbicella faveolata]",79.627,"Q6INU8"
"XP_020626065.1","aly/REF export factor 2-like [Orbicella faveolata]",54.468,"Q9JJW6"
"XP_020626066.1","guanine nucleotide-binding protein subunit gamma-e-like [Orbicella faveolata]",37.5,"Q9NFZ2"
"XP_020626067.1","high osmolarity signaling protein SHO1-like [Orbicella faveolata]",29.31,"Q4P9Q7"
"XP_020626069.1","WD repeat-containing protein 86-like [Orbicella faveolata]",42.478,"Q86TI4"
"XP_020626072.1","protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like [Orbicella faveolata]",39.313,"Q5EAB6"
"XP_020626073.1","dnaJ homolog subfamily C member 10-like [Orbicella faveolata]",38.889,"Q6NRT6"
"XP_020626074.1","uncharacterized secreted protein ARB_06907-like [Orbicella faveolata]",25.71,"D4AR77"
"XP_020626075.1","protein phosphatase 1 regulatory subunit 21-like [Orbicella faveolata]",44.086,"Q6IR70"
"XP_020626077.1","syntaxin-17-like [Orbicella faveolata]",35.887,"P56962"
"XP_020626079.1","rab3 GTPase-activating protein catalytic subunit-like [Orbicella faveolata]",49.822,"Q15042"
"XP_020626081.1","LOW QUALITY PROTEIN: nucleolar protein 58-like [Orbicella faveolata]",53.62,"Q9MAB3"
"XP_020626082.1","S-methylmethionine--homocysteine S-methyltransferase BHMT2-like [Orbicella faveolata]",49.862,"Q5I597"
"XP_020626090.1","signal recognition particle 54 kDa protein-like [Orbicella faveolata]",88.713,"Q7ZVN5"
"XP_020626091.1","uncharacterized protein LOC110063445 [Orbicella faveolata]",30.244,"O54786"
"XP_020626092.1","protein disulfide-isomerase-like [Orbicella faveolata]",61.972,"P54399"
"XP_020626093.1","protein disulfide-isomerase 2-like [Orbicella faveolata]",58.511,"Q17770"
"XP_020626095.1","trinucleotide repeat-containing gene 6A protein-like [Orbicella faveolata]",43.089,"Q3UHK8"
"XP_020626107.1","homeobox protein Nkx-2.2a-like isoform X1 [Orbicella faveolata]",55.97,"Q90481"
"XP_020626112.1","homeobox protein Nkx-2.8-like isoform X1 [Orbicella faveolata]",46.043,"O15522"
"XP_020626116.1","bis(5'-adenosyl)-triphosphatase ENPP4-like [Orbicella faveolata]",36.596,"Q9Y6X5"
"XP_020626117.1","alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like [Orbicella faveolata]",54.96,"Q09325"
"XP_020626118.1","hydroxysteroid 11-beta-dehydrogenase 1-like protein [Orbicella faveolata]",42.751,"A4IGM4"
"XP_020626121.1","SPATS2-like protein [Orbicella faveolata]",32.08,"Q9NUQ6"
"XP_020626124.1","serine/threonine-protein phosphatase 4 regulatory subunit 4-like isoform X1 [Orbicella faveolata]",41.782,"Q8C0Y0"
"XP_020626128.1","myosin regulatory light polypeptide 9-like [Orbicella faveolata]",72.781,"Q5E9E2"
"XP_020626137.1","ubiquitin conjugation factor E4 A-like [Orbicella faveolata]",40.543,"Q6P7A2"
"XP_020626144.1","vacuolar protein-sorting-associated protein 25-like [Orbicella faveolata]",59.551,"Q6NWF4"
"XP_020626145.1","SUMO-activating enzyme subunit 1-like [Orbicella faveolata]",52.45,"Q5NVN7"
"XP_020626146.1","programmed cell death protein 6-like [Orbicella faveolata]",59.281,"G3V7W1"
"XP_020626147.1","RNA-binding protein with serine-rich domain 1-A-like [Orbicella faveolata]",60.417,"Q5XG24"
"XP_020626149.1","uncharacterized protein LOC110063495 [Orbicella faveolata]",27.612,"G5ECQ2"
"XP_020626150.1","death-associated protein 1-like [Orbicella faveolata]",47.748,"Q9I9N1"
"XP_020626152.1","uncharacterized protein LOC110063498 isoform X1 [Orbicella faveolata]",38.621,"Q5UQ50"
"XP_020626157.1","cyclin-Y-like protein 1 isoform X1 [Orbicella faveolata]",63.295,"Q08CI4"
"XP_020626159.1","filamin-A-like [Orbicella faveolata]",26.486,"Q8BTM8"
"XP_020626162.1","rho GDP-dissociation inhibitor 1-like [Orbicella faveolata]",54.211,"P52565"
"XP_020626167.1","coatomer subunit zeta-1-like [Orbicella faveolata]",66.667,"P61923"
"XP_020626168.1","late histone H2B.L4-like [Orbicella faveolata]",70.079,"P35067"
"XP_020626169.1","tetratricopeptide repeat protein 25-like [Orbicella faveolata]",50.499,"Q7ZU45"
"XP_020626171.1","protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like isoform X1 [Orbicella faveolata]",59.144,"Q8WZA1"
"XP_020626175.1","obg-like ATPase 1 isoform X1 [Orbicella faveolata]",73.522,"Q7ZU42"
"XP_020626180.1","COMM domain-containing protein 7-like [Orbicella faveolata]",51,"Q3MHX1"
"XP_020626181.1","signal recognition particle 14 kDa protein-like [Orbicella faveolata]",58.879,"Q5RBX7"
"XP_020626182.1","homeobox protein XENK-2-like [Orbicella faveolata]",51.007,"P43697"
"XP_020626184.1","numb-like protein [Orbicella faveolata]",57.317,"O08919"
"XP_020626187.1","dnaJ homolog subfamily B member 11-like [Orbicella faveolata]",62.185,"Q6TUG0"
"XP_020626190.1","olfactomedin-like protein 2A [Orbicella faveolata]",43.956,"Q8BHP7"
"XP_020626191.1","DIS3-like exonuclease 2 isoform X1 [Orbicella faveolata]",48.259,"Q8CI75"
"XP_020626196.1","intraflagellar transport protein 43 homolog A-like isoform X1 [Orbicella faveolata]",52.941,"E2QSX5"
"XP_020626202.1","cysteine synthase 1-like [Orbicella faveolata]",62.763,"P50867"
"XP_020626206.1","uncharacterized protein LOC110063547 isoform X1 [Orbicella faveolata]",30.952,"E1CHH8"
"XP_020626223.1","glutathione S-transferase kappa 1-like isoform X1 [Orbicella faveolata]",56.744,"Q9Y2Q3"
"XP_020626231.1","transmembrane prolyl 4-hydroxylase-like [Orbicella faveolata]",34.483,"Q9NXG6"
"XP_020626242.1","protein SCO1 homolog, mitochondrial-like [Orbicella faveolata]",56.881,"A1A4J8"
"XP_020626243.1","chloride channel protein 2-like [Orbicella faveolata]",50.117,"P35525"
"XP_020626250.1","sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Orbicella faveolata]",37.557,"A0A1D5NSM8"
"XP_020626254.1","GMP synthase [glutamine-hydrolyzing]-like [Orbicella faveolata]",65.015,"P49915"
"XP_020626258.1","transmembrane protein 177-like [Orbicella faveolata]",19.549,"Q66IS8"
"XP_020626263.1","endoplasmic reticulum-Golgi intermediate compartment protein 2-like [Orbicella faveolata]",49.521,"Q7T2D4"
"XP_020626268.1","TAR DNA-binding protein 43-like [Orbicella faveolata]",44.803,"Q5R5W2"
"XP_020626270.1","F-actin-capping protein subunit beta isoforms 1 and 2 [Orbicella faveolata]",83.333,"P14315"
"XP_020626272.1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3-like [Orbicella faveolata]",53.05,"Q5U367"
"XP_020626274.1","urease accessory protein G-like [Orbicella faveolata]",63.256,"J9VEN6"
"XP_020626275.1","PERQ amino acid-rich with GYF domain-containing protein 2-like [Orbicella faveolata]",33.482,"Q6Y7W8"
"XP_020626277.1","cyclin-dependent kinase 11B-like [Orbicella faveolata]",75,"P21127"
"XP_020626282.1","signal recognition particle receptor subunit beta-like [Orbicella faveolata]",51.351,"Q4FZX7"
"XP_020626284.1","nuclease-sensitive element-binding protein 1-like [Orbicella faveolata]",45.603,"P21573"
"XP_020626286.1","dynein light chain Tctex-type 1 [Orbicella faveolata]",84.956,"P63171"
"XP_020626287.1","LOW QUALITY PROTEIN: uncharacterized protein LOC110063639 [Orbicella faveolata]",60.023,"B9GCH9"
"XP_020626297.1","amiloride-sensitive amine oxidase [copper-containing]-like [Orbicella faveolata]",39.07,"Q9TRC7"
"XP_020626298.1","protein RCC2 homolog isoform X1 [Orbicella faveolata]",48.14,"Q6NYE2"
"XP_020626301.1","amiloride-sensitive amine oxidase [copper-containing]-like [Orbicella faveolata]",45.266,"P19801"
"XP_020626305.1","uncharacterized protein LOC110063651 [Orbicella faveolata]",26.639,"B2GUS6"
"XP_020626306.1","steroid 17-alpha-hydroxylase/17,20 lyase-like [Orbicella faveolata]",39.804,"O73853"
"XP_020626310.1","uncharacterized protein LOC110063655 [Orbicella faveolata]",26.786,"Q39EX8"
"XP_020626315.1","inosine-5'-monophosphate dehydrogenase 1-like [Orbicella faveolata]",74.903,"A0JNA3"
"XP_020626319.1","uncharacterized protein DDB_G0267764-like [Orbicella faveolata]",34.783,"Q8ST66"
"XP_020626328.1","Bardet-Biedl syndrome 1 protein-like [Orbicella faveolata]",57.366,"Q3V3N7"
"XP_020626329.1","protein DDI1 homolog 2-like [Orbicella faveolata]",56.5,"Q6TH22"
"XP_020626330.1","protein RER1-like [Orbicella faveolata]",62.437,"A5PJ65"
"XP_020626333.1","uncharacterized protein LOC110063675 [Orbicella faveolata]",28.955,"P54741"
"XP_020626336.1","nuclear pore complex protein DDB_G0274915-like [Orbicella faveolata]",36.522,"Q9VCH5"
"XP_020626337.1","uncharacterized protein LOC110063678 [Orbicella faveolata]",27.313,"Q9DDT2"
"XP_020626341.1","cation-dependent mannose-6-phosphate receptor-like [Orbicella faveolata]",37.607,"Q6AY20"
"XP_020626346.1","uncharacterized protein LOC110063687 [Orbicella faveolata]",31.481,"Q99109"
"XP_020626352.1","PERQ amino acid-rich with GYF domain-containing protein 1-like [Orbicella faveolata]",54.135,"Q99MR1"
"XP_020626354.1","endothelin-converting enzyme homolog [Orbicella faveolata]",35.479,"P42893"
